# Time, Raw Flux, Corr Flux, PCA Flux, PSF Flux
1.438557957789806096e+03,1.032881581024337247e+00,9.995906261934985881e-01,1.002425687559929335e+00,9.872827978446230279e-01
1.438578770798975938e+03,1.033161417436177620e+00,9.998864760468444413e-01,1.002255983189845878e+00,9.875892794350357162e-01
1.438599644842328416e+03,1.032763030101007562e+00,9.998239999652377419e-01,1.001867331144745243e+00,9.881132267239921552e-01
1.438620457848408250e+03,1.031615176791092159e+00,1.000166247736668401e+00,1.000476561430520661e+00,9.882097243103227235e-01
1.438641270853401693e+03,1.033089985468265137e+00,1.000993757381651639e+00,1.002800309840993442e+00,9.876640628003016120e-01
1.438662144893033656e+03,1.034106016897953673e+00,1.000534036989304765e+00,1.003651088054455798e+00,9.871059285075745038e-01
1.438682957895550999e+03,1.032694972314383453e+00,1.000445338922969052e+00,1.002025451255713184e+00,9.873404397540871402e-01
1.438703770897683626e+03,1.033499129382263293e+00,1.001172482759806970e+00,1.002952378950537238e+00,9.877923320565622500e-01
1.438724644935697143e+03,1.032202791850209689e+00,9.993034695732024852e-01,1.001013937840319334e+00,9.872287229727780833e-01
1.438745457937956417e+03,1.032844251792704782e+00,1.000566293706019572e+00,1.002353772503940421e+00,9.872654188671374786e-01
1.438766270940304594e+03,1.028786578760594983e+00,9.976493551476780519e-01,9.971476722430668849e-01,9.880207225787714931e-01
1.438787144979044342e+03,1.031983306865507988e+00,9.989927184397342508e-01,1.000287896655710496e+00,9.875079742804698801e-01
1.438807957983526876e+03,1.032892491114261846e+00,9.998703014935551581e-01,1.001593942272670068e+00,9.874928509240675778e-01
1.438828770989129680e+03,1.032124053384881224e+00,1.000157596351968659e+00,1.001121357438421899e+00,9.877561195782229575e-01
1.438849645032150875e+03,1.030539500591495017e+00,9.986901948599086198e-01,9.984070475773054731e-01,9.878498917072003893e-01
1.438870458041458960e+03,1.032248310295074356e+00,1.000859903688398944e+00,1.001650897047366984e+00,9.873879410363198827e-01
1.438891271053319542e+03,1.028092090179559381e+00,9.973061983559216026e-01,9.964686339000119464e-01,9.878055121401706495e-01
1.438912145103517105e+03,1.031690081291765759e+00,1.000259744842656229e+00,1.000044897026165280e+00,9.882956689758871649e-01
1.438932958120370586e+03,1.031291505927932839e+00,9.990292204005792875e-01,9.994744183471022669e-01,9.872773083364176916e-01
1.438953771140995741e+03,1.029640836952484984e+00,9.974662176416377868e-01,9.975901910610113221e-01,9.873925749123113604e-01
1.438974645200160694e+03,1.033224614999423530e+00,1.000924071413919592e+00,1.002088438170306794e+00,9.869903440156960750e-01
1.438995458227445624e+03,1.033137814688976253e+00,1.000345691341900656e+00,1.002075792996633075e+00,9.871744914491752398e-01
1.439016271257996323e+03,1.031336644534544877e+00,9.994402032998698227e-01,9.993968981630538817e-01,9.869401176272017961e-01
1.439037145327867620e+03,1.032842232421459450e+00,1.001410940225509361e+00,1.001745881496134860e+00,9.874349001412031646e-01
1.439057958365543982e+03,1.032652991564185552e+00,1.001537293519967342e+00,1.001906666980151073e+00,9.876953156251305765e-01
1.439078771406517944e+03,1.033007028303204011e+00,1.001057317172849626e+00,1.001678394932904448e+00,9.871886203584476771e-01
1.439099645486725422e+03,1.032679775497630903e+00,1.000652324080119504e+00,1.001539404693927660e+00,9.865895040922526560e-01
1.439120519570503802e+03,1.031330255339248492e+00,1.000035404923402149e+00,9.999219977500849454e-01,9.877102823662982090e-01
1.439141332621663423e+03,1.031854640216415042e+00,1.000823689670970795e+00,1.000344741281486760e+00,9.873140582894174289e-01
1.439162145675551301e+03,1.031805964854898505e+00,1.000066427471527408e+00,9.999770850188067772e-01,9.873841716433106042e-01
1.439183019767960786e+03,1.030455085447280483e+00,9.995471272092660842e-01,9.988621963226805844e-01,9.875816200370782783e-01
1.439203832827030283e+03,1.033018942600914647e+00,1.000902587234605567e+00,1.001592934867218565e+00,9.872040242465531801e-01
1.439224645888027453e+03,1.032803465566818124e+00,1.000210609218721292e+00,1.001906849420439283e+00,9.872542921233198321e-01
1.439245519986670388e+03,1.033228792190755696e+00,1.001290457059112793e+00,1.001822264448373190e+00,9.871054011773392478e-01
1.439266333051025185e+03,1.032893032253393795e+00,1.000690677797880346e+00,1.001707674153918814e+00,9.872410673217102417e-01
1.439287146116318354e+03,1.032714275366208856e+00,1.000865413861830477e+00,1.001442074137735672e+00,9.873020798696410250e-01
1.439308020218698175e+03,1.031027791503191349e+00,9.999943489514924178e-01,9.991307059889716902e-01,9.881086055852098537e-01
1.439328833284829216e+03,1.030261146285553320e+00,9.996574128024541261e-01,9.980418802385584431e-01,9.870981813745375311e-01
1.439349646351337924e+03,1.032556181828412134e+00,1.001817914258562592e+00,1.001754727018885793e+00,9.877650416929726340e-01
1.439370520453449672e+03,1.031070727382587426e+00,1.000790206257217374e+00,9.997169658266075176e-01,9.874440944911012652e-01
1.439391333519292175e+03,1.032466980931107559e+00,1.000730572266139484e+00,1.001314333382120392e+00,9.877164013105743656e-01
1.439412146583674485e+03,1.032023439726692082e+00,1.001266900218406475e+00,1.001115574321176593e+00,9.875208755005530081e-01
1.439433020683268978e+03,1.030428204749505250e+00,1.000610317696359219e+00,9.993046150364881530e-01,9.875084478373188368e-01
1.439453833745400743e+03,1.032943295767498659e+00,1.001738754802201870e+00,1.001891532754420888e+00,9.869806223008491530e-01
1.439474646806355622e+03,1.032312776623043327e+00,1.000411084642184756e+00,1.001386077274632580e+00,9.875301256602140310e-01
1.439495520901026339e+03,1.032511293090898841e+00,1.001574292315196235e+00,1.001081811175195346e+00,9.873693612374262463e-01
1.439516333958308678e+03,1.032081425666490526e+00,1.000185351113813459e+00,1.001667277994195970e+00,9.879664856787651050e-01
1.439537147013657886e+03,1.032069468016541425e+00,1.001268780590610641e+00,1.000654697351146760e+00,9.874066898282699567e-01
1.439558021103001010e+03,1.031885824566024512e+00,1.000011704635503706e+00,1.000612756765225431e+00,9.874063358835800663e-01
1.439578834154495780e+03,1.031310898917166652e+00,1.000370292483155010e+00,1.000054044711743417e+00,9.874802335530288300e-01
1.439599647204169287e+03,1.032159612049565300e+00,1.001528107360157183e+00,1.001754028005946484e+00,9.872066164644948127e-01
1.439620521288054078e+03,1.032965444310848246e+00,1.001569881333355339e+00,1.002060280674315740e+00,9.874456511600403497e-01
1.439641334334959538e+03,1.033106308246900085e+00,1.002154572427810475e+00,1.002168864210736476e+00,9.878797784196995391e-01
1.439662147380075112e+03,1.032152804374006694e+00,1.001688376986105800e+00,1.001327911811343174e+00,9.877750291873513833e-01
1.439683021460455848e+03,1.032220914070377527e+00,1.001149582085371081e+00,1.000849799956654351e+00,9.874601814537213862e-01
1.439703834503665576e+03,1.032305017478220233e+00,1.000473161112324094e+00,1.001524692787711945e+00,9.880779685654592637e-01
1.439724647546823235e+03,1.032507942166595472e+00,1.001090904636608547e+00,1.001621152880547427e+00,9.878358431993312649e-01
1.439745521625183073e+03,1.032531630494909480e+00,1.002252587938041728e+00,1.001770022349045330e+00,9.872763423530357407e-01
1.439766334668267291e+03,1.031958464065154235e+00,1.001451256891454200e+00,1.001817381704041887e+00,9.879398068460074622e-01
1.439787147711825583e+03,1.032017248265192366e+00,1.001259262730074484e+00,1.001487290887468129e+00,9.873249444072679237e-01
1.439808021791600368e+03,1.032509287647042528e+00,1.002111631760334243e+00,1.002170705558694808e+00,9.874088903237765447e-01
1.439828834837141585e+03,1.032335782158839477e+00,1.002115556746563163e+00,1.002156774643303772e+00,9.880458253469586172e-01
1.439849647883716898e+03,1.032140378537584002e+00,1.002121207489423904e+00,1.001737142672199044e+00,9.875609565848297855e-01
1.439870521968444109e+03,1.032589431621581566e+00,1.002688893813512339e+00,1.002580680995639018e+00,9.876560507175995429e-01
1.439891335018967084e+03,1.031962696927963608e+00,1.000521308818669297e+00,1.001069586266090328e+00,9.873983838975572969e-01
1.439912148072357923e+03,1.030907390966553594e+00,1.000554847925818613e+00,9.999965593257920116e-01,9.874437397189360643e-01
1.439933022163808346e+03,1.031706118675601802e+00,1.001471351477659866e+00,1.001421850473061870e+00,9.875359439462511046e-01
1.439953835222253701e+03,1.031941145968189533e+00,1.001862215315796112e+00,1.001730505238458635e+00,9.877376333710179424e-01
1.439974648283742226e+03,1.031997132816143248e+00,1.002374876239531032e+00,1.001886293418449370e+00,9.879854578231241913e-01
1.439995522384300557e+03,1.032023035960950130e+00,1.001164852514128789e+00,1.001500390118030381e+00,9.875775755963536184e-01
1.440016335452248995e+03,1.031779458238772262e+00,1.001612626129013250e+00,1.001726946433052934e+00,9.878203919548544931e-01
1.440037148523521864e+03,1.032022414171012370e+00,1.001691064627949546e+00,1.001642044647153673e+00,9.879343986652558973e-01
1.440058022633564406e+03,1.032494261349144127e+00,1.002395629468077365e+00,1.001848402183137976e+00,9.878191886056498783e-01
1.440078835710994554e+03,1.031713752360243541e+00,1.001573837250000487e+00,1.001733489515873377e+00,9.880663489196904736e-01
1.440099648792093376e+03,1.031859924338177636e+00,1.002476158352550106e+00,1.001274074743150777e+00,9.874518992358151115e-01
1.440120522911722901e+03,1.031554660053531025e+00,1.001401887559843162e+00,1.001356589087340820e+00,9.878155609145575777e-01
1.440141335998340537e+03,1.030934289558242734e+00,1.001715642564594333e+00,1.001369267338239055e+00,9.877373081010974998e-01
1.440162149087190301e+03,1.031313039136478205e+00,1.001370232741368493e+00,1.001115483384350746e+00,9.877201849472444506e-01
1.440183023214894092e+03,1.031251919406162898e+00,1.001344124054209805e+00,1.001258545930318711e+00,9.878514301234484485e-01
1.440203836308386144e+03,1.031543927973989527e+00,1.001854136052936051e+00,1.001703768702377095e+00,9.876162356619527793e-01
1.440224649403764488e+03,1.031666467773678653e+00,1.001655539407647844e+00,1.001412935497818291e+00,9.877141709494094979e-01
1.440245523536645806e+03,1.032101401028857390e+00,1.001696097788091544e+00,1.002177561945924111e+00,9.882343296931789256e-01
1.440266336634360641e+03,1.032511941884204809e+00,1.002385778476466704e+00,1.002790140596789614e+00,9.886108619888724913e-01
1.440287149733433125e+03,1.032360371427628376e+00,1.002278579793652868e+00,1.002677203919372984e+00,9.886639346904217973e-01
1.440308023868515420e+03,1.031447552069260754e+00,1.001859245126131226e+00,1.001652528563790057e+00,9.883120118666834930e-01
1.440328836967401912e+03,1.032005961179794706e+00,1.002206120078563911e+00,1.002130905266335414e+00,9.885772301501555281e-01
1.440349650066621734e+03,1.031235486393835554e+00,1.001579883002789106e+00,1.001618587991979892e+00,9.878359014769602098e-01
1.440370524200837053e+03,1.031077446353913851e+00,1.001213358592426550e+00,1.001042033213638938e+00,9.879311818615723606e-01
1.440391337298377493e+03,1.031075455775465333e+00,1.002006850210602096e+00,1.001549511050417784e+00,9.879052503242616856e-01
1.440412150394887476e+03,1.031310392241511442e+00,1.001380092953288115e+00,1.001678542662824301e+00,9.878243295545308111e-01
1.440433024525546898e+03,1.028798522441088270e+00,9.982066088415854077e-01,9.986596679588607417e-01,9.855229850083224719e-01
1.440453837618816351e+03,1.015642774052847086e+00,9.862543611828514800e-01,9.862133007575598631e-01,9.726244711947006349e-01
1.440474650709955313e+03,9.957422194464452536e-01,9.666242374884531641e-01,9.663904355994454853e-01,9.538494730708372282e-01
1.440495524835625247e+03,9.737907347483443221e-01,9.437986270195574123e-01,9.439002137595495778e-01,9.319293678522012625e-01
1.440516337923064384e+03,9.547279548949033634e-01,9.243152732328822063e-01,9.248592193949302098e-01,9.138801916704055728e-01
1.440537151008099954e+03,9.441773642744837325e-01,9.149205687661975395e-01,9.149028156048679694e-01,9.039064772042280094e-01
1.440558025127495966e+03,9.430472705818456758e-01,9.130852651147246535e-01,9.133465231385307082e-01,9.026715962561555617e-01
1.440578838208219395e+03,9.540661838688682117e-01,9.243227884888559620e-01,9.246513467301040734e-01,9.131077420892551588e-01
1.440599651287599727e+03,9.713299169543850864e-01,9.416458052577872939e-01,9.419602583377854055e-01,9.301642315026797947e-01
1.440620525400644283e+03,9.930615760097919464e-01,9.645232291846081996e-01,9.637326677749364912e-01,9.512198634968174193e-01
1.440641338476366855e+03,1.013224848702681369e+00,9.838312256690762148e-01,9.837701459893473110e-01,9.708375366773321913e-01
1.440662151550327508e+03,1.028287188445835332e+00,9.980553179710596190e-01,9.984669821676983581e-01,9.858942031819873941e-01
1.440683025659020814e+03,1.031120393251358847e+00,1.001804010824366431e+00,1.001874387651590537e+00,9.888096054615721497e-01
1.440703838731144515e+03,1.030231325583433000e+00,1.001384081528670089e+00,1.000964948475054239e+00,9.876679431373857065e-01
1.440724651802323706e+03,1.021711703350223210e+00,9.932423717677351105e-01,9.930430817629825047e-01,9.791345246691712800e-01
1.440745525908647323e+03,1.004973220528872835e+00,9.763500136668089580e-01,9.758691967595181094e-01,9.631853493329691762e-01
1.440766338979837883e+03,9.859485959087659346e-01,9.565633692939529142e-01,9.565797219001807017e-01,9.442809593538230573e-01
1.440787152050615077e+03,9.665198325250121680e-01,9.368279561498291663e-01,9.371502411207380812e-01,9.260789029901348446e-01
1.440808026158485063e+03,9.512453293596921933e-01,9.224253016367983671e-01,9.223300067196131824e-01,9.105710239154547470e-01
1.440828839231332267e+03,9.419890179612442349e-01,9.123047603270312278e-01,9.125201233663789990e-01,9.017558891839502211e-01
1.440849652305255404e+03,9.415214489067950110e-01,9.119702659267726608e-01,9.125534277558676743e-01,9.012728398027164411e-01
1.440870526416805660e+03,9.489190801238993611e-01,9.195577292465408892e-01,9.199141753184557624e-01,9.091201510064986779e-01
1.440891339494752856e+03,9.636090198128089979e-01,9.341123321345772279e-01,9.345211782354821972e-01,9.228140967613114309e-01
1.440912152574669335e+03,9.824640401187809680e-01,9.531096004858855553e-01,9.534487787632589528e-01,9.412789563664791803e-01
1.440933026692576050e+03,1.002114968542646256e+00,9.725841199851630314e-01,9.730575892728062781e-01,9.606353115286020428e-01
1.440953839777600479e+03,1.018960106896889206e+00,9.895354625972082596e-01,9.898816387817236384e-01,9.777787846240191261e-01
1.440974652865686949e+03,1.029529173858211522e+00,1.000403730862039264e+00,1.000331317236031747e+00,9.877350782021478981e-01
1.440995526992292980e+03,1.030677511687341008e+00,1.002273555148679884e+00,1.001939866969751014e+00,9.887736018183017617e-01
1.441016340086395303e+03,1.030014896304543015e+00,1.001395997658607984e+00,1.001418659786597276e+00,9.887463523756176986e-01
1.441058027326439969e+03,1.027066263195433704e+00,9.999730984846276760e-01,9.970291550184814389e-01,9.895789229272444754e-01
1.441078840429546290e+03,1.026997314127487071e+00,1.000521027771530846e+00,9.972220235982145464e-01,9.894495309625871426e-01
1.441120527680080158e+03,1.024049023515803514e+00,9.973384237939605379e-01,9.931157935994856523e-01,9.897998373774645753e-01
1.441141340791845550e+03,1.024481125999118891e+00,9.980102087678344169e-01,9.954718366666767126e-01,9.899194646707826228e-01
1.441162153905812374e+03,1.022957176738391594e+00,9.976896733732361078e-01,9.928210038376724667e-01,9.904582845791618517e-01
1.441183028057567981e+03,1.027406989111188773e+00,9.995753818223994669e-01,9.981701155572951789e-01,9.896206692256354076e-01
1.441203841175637535e+03,1.025810266184107311e+00,9.977216605696122009e-01,9.964886997985514805e-01,9.899918941811425288e-01
1.441224654295085656e+03,1.028834663102958569e+00,1.000580904967272478e+00,1.000550031041921528e+00,9.893002457334374444e-01
1.441245528451894188e+03,1.029149503137537058e+00,1.001806648751466078e+00,1.001027455339155159e+00,9.899396352891172146e-01
1.441266341573589216e+03,1.024374374341376459e+00,9.979636255119063160e-01,9.945243768573328591e-01,9.904716191968212513e-01
1.441287154695664185e+03,1.025521434557237210e+00,9.998103390430574944e-01,9.958589159184602080e-01,9.904409984997447625e-01
1.441308028854069107e+03,1.024662232357295144e+00,9.982355558425699549e-01,9.960961179861081982e-01,9.897552992622630219e-01
1.441328841976797548e+03,1.024264357589962593e+00,9.983550712442409436e-01,9.948863956607918446e-01,9.902127424149235191e-01
1.441349655098417998e+03,1.028246831107405557e+00,1.000546452247676354e+00,9.995733658138296063e-01,9.894752839931064692e-01
1.441370529255824067e+03,1.025632720746634474e+00,9.987925143358774571e-01,9.967974601068889662e-01,9.899795825497378354e-01
1.441391342375684872e+03,1.028386860871928210e+00,1.000796523680814509e+00,9.997259454698707026e-01,9.895764650863400069e-01
1.441412155494479975e+03,1.026443967683734471e+00,9.990458172619054444e-01,9.977536549898512463e-01,9.899432045191182139e-01
1.441433029647758985e+03,1.027122367498288558e+00,9.997130536624381225e-01,9.982691749744053711e-01,9.892826342678291418e-01
1.441453842762790600e+03,1.022977464967755656e+00,9.976071619308382044e-01,9.936077784433673399e-01,9.906836445646571843e-01
1.441474655876602128e+03,1.024928409303784704e+00,9.995001719286173980e-01,9.956587875353625217e-01,9.900857176808260940e-01
1.441495530023431456e+03,1.024484224444279556e+00,9.978396365096205978e-01,9.959820363385393227e-01,9.902001856520948886e-01
1.441516343132586371e+03,1.025052634653778494e+00,9.981201483712185407e-01,9.966312226301994315e-01,9.893904557936801236e-01
1.441537156239333626e+03,1.027586590938810218e+00,1.000007797156451161e+00,9.990385443029714541e-01,9.899298950152993770e-01
1.441558030379877437e+03,1.028179138980234386e+00,1.000677834139669375e+00,9.989663372049675250e-01,9.889100777589345803e-01
1.441620530716739950e+03,1.026009562671464037e+00,9.981991766082337625e-01,9.969514057530212137e-01,9.903928008383324766e-01
1.441641343813309732e+03,1.027645675355993715e+00,1.000878183590026671e+00,9.988861311729951842e-01,9.897041538313143816e-01
1.441662156908612587e+03,1.027193562474104871e+00,1.000036976302450586e+00,9.991788056781824023e-01,9.904504484530601838e-01
1.441683031037649926e+03,1.028806234939998232e+00,1.002106892752565148e+00,1.000168514697309607e+00,9.896789789227208312e-01
1.441703844130254311e+03,1.026402170766913979e+00,9.999509508420771908e-01,9.979654225064996664e-01,9.907731023901956702e-01
1.441724657222419410e+03,1.027416583880927270e+00,1.000230327000884323e+00,9.992744610491367530e-01,9.899398881899933444e-01
1.441745531349671637e+03,1.026558751839985240e+00,1.000517364149658972e+00,9.989695204002559947e-01,9.902815920380880765e-01
1.441766344441002275e+03,1.029672963520687379e+00,1.002771409137937608e+00,1.001574618527318217e+00,9.897418510815169101e-01
1.441787157532429546e+03,1.027637276502875618e+00,9.998672857475884301e-01,1.000273450649566964e+00,9.897900495577568458e-01
1.441808031660429151e+03,1.027119958322207260e+00,1.000104539209083931e+00,9.981517053750450508e-01,9.898525351465228272e-01
1.441828844753548310e+03,1.027875576040551797e+00,1.000610035385729013e+00,9.999503180010949066e-01,9.901219702740787776e-01
1.441849657847785238e+03,1.027879974314912292e+00,1.000102225270967038e+00,1.000321150153791638e+00,9.897912577897235442e-01
1.441870531979589941e+03,1.029049412831105847e+00,1.002321087265175770e+00,1.001679481823831042e+00,9.899439612494200791e-01
1.441891345077461210e+03,1.027018033517517193e+00,1.001453098792800978e+00,9.989624974984746553e-01,9.898263092845422939e-01
1.441912158177334504e+03,1.027711168302925415e+00,1.000289119212776301e+00,9.995883980774155075e-01,9.902402707132600401e-01
1.441933032315593891e+03,1.027867297518245238e+00,1.000196573483393747e+00,9.998166229921136017e-01,9.897889489058447898e-01
1.441953845420627431e+03,1.027585235508280181e+00,1.000676143600757850e+00,9.998660231930122100e-01,9.901010175127540336e-01
1.441974658528275995e+03,1.027033755834699802e+00,1.000294245334945487e+00,9.991992612396283224e-01,9.902033832759337129e-01
1.441995532674359083e+03,1.027791440081904595e+00,1.000830238928461347e+00,1.000045091415624698e+00,9.897271043344024744e-01
1.442016345788043964e+03,1.027229524217196044e+00,1.001116194957376804e+00,9.993015943165038939e-01,9.900075573084472502e-01
1.442037158904590797e+03,1.026249325969035731e+00,1.000098009723661807e+00,9.984735486928817405e-01,9.904938251648753855e-01
1.442058033060168555e+03,1.027668224819193510e+00,1.000620733381700767e+00,9.998451707336389882e-01,9.897216564745708878e-01
1.442078846182378356e+03,1.027438763153216472e+00,1.001137858659393531e+00,1.000286793715668532e+00,9.902545355372693869e-01
1.442099659307759566e+03,1.027579399993173270e+00,9.996144246847896708e-01,9.994666594726565600e-01,9.898574552120085190e-01
1.442120533471432509e+03,1.028408308120218217e+00,1.000427176965988707e+00,1.000738741755835548e+00,9.902739787489956980e-01
1.442141346602236808e+03,1.027388762259376920e+00,1.001187056323717517e+00,1.000346643748395881e+00,9.907653609264757133e-01
1.442162159734745501e+03,1.027868198515195175e+00,1.000878023889306023e+00,1.000741488781604183e+00,9.897448508654083099e-01
1.442183033905374714e+03,1.027970148763920344e+00,1.001145732216404349e+00,1.000639445184567045e+00,9.906500825753776773e-01
1.442203847041911786e+03,1.027591924489813735e+00,1.000273930996615324e+00,9.999590072197975799e-01,9.904997093663324703e-01
1.442224660180251021e+03,1.027519711540156866e+00,1.001082612306340991e+00,9.998980848009236810e-01,9.908945644336283332e-01
1.442245534354876099e+03,1.027576801377899862e+00,1.000663038282870509e+00,1.000301391156224406e+00,9.900303329755800741e-01
1.442266347494906995e+03,1.027867509251000344e+00,1.000623545512500323e+00,1.000157028185607810e+00,9.903262143643341009e-01
1.442287160635271448e+03,1.027621077815260131e+00,1.000295905903693328e+00,1.000254219961042246e+00,9.905089194179564904e-01
1.442308034811820107e+03,1.027382803571243786e+00,9.999555448722485806e-01,9.996831576914086970e-01,9.904304130237137072e-01
1.442328847952280739e+03,1.027806746752734091e+00,1.000854619436290172e+00,9.999611870059480490e-01,9.899721964392708129e-01
1.442349661091590178e+03,1.027814036737279224e+00,1.000475239597386601e+00,1.000672455037981301e+00,9.907350220432297183e-01
1.442370535266543811e+03,1.027892323779304062e+00,1.000312161045896042e+00,1.000531457474165276e+00,9.908688333703234985e-01
1.442391348404013570e+03,1.027143561245745795e+00,1.000667964940297638e+00,1.000178581895125873e+00,9.903989586955673774e-01
1.442412161539917861e+03,1.027297061479381712e+00,1.001258356433027963e+00,1.000810859829863064e+00,9.904852296240991283e-01
1.442433035710175545e+03,1.026522029752219067e+00,9.992500732754738824e-01,9.994992522821434244e-01,9.906522236903061440e-01
1.442453848842726075e+03,1.026870693954770930e+00,1.000845641798478791e+00,9.999661428155561804e-01,9.905884950680988732e-01
1.442474661973570619e+03,1.026693406653687246e+00,1.000033882267904239e+00,9.996009276403975408e-01,9.902870626029783852e-01
1.442495536137318140e+03,1.026925960852701269e+00,1.001141108592340290e+00,1.000394736777314053e+00,9.907392148171618729e-01
1.442516349263482653e+03,1.026732935096041466e+00,1.000814352183032163e+00,9.996287761136628536e-01,9.904581967058855296e-01
1.442537162387236322e+03,1.026952269383289096e+00,1.000557024118485794e+00,1.000307564923658354e+00,9.906878212153189533e-01
1.442558036544223796e+03,1.027427830276133269e+00,1.000969604935483703e+00,1.000430588180898139e+00,9.905434183983589103e-01
1.442578849663221490e+03,1.027190496825028942e+00,1.000908649569316244e+00,1.000436066169076321e+00,9.904069217963370475e-01
1.442599662779973187e+03,1.027086304012840179e+00,1.000820494090679524e+00,1.000143534871400952e+00,9.904648769246093831e-01
1.442620536930693333e+03,1.027298241819034619e+00,1.001107553525109051e+00,1.000361875110569843e+00,9.911075780104364741e-01
1.442641350043875718e+03,1.026837157621280028e+00,1.000069551729381168e+00,1.000135755505644264e+00,9.907674920609277347e-01
1.442662163155355302e+03,1.027162724503655644e+00,1.000439640689417820e+00,1.000494218678603442e+00,9.910502001446818143e-01
1.442683037301434297e+03,1.027387961933291072e+00,1.001020736253311894e+00,1.000908334129945398e+00,9.908989575150360940e-01
1.442703850410286805e+03,1.027673833394043612e+00,1.001043946645292726e+00,1.000772065683392054e+00,9.909056741778414779e-01
1.442724663518740044e+03,1.026838555487950000e+00,1.000475527889442162e+00,1.000231275291046273e+00,9.905658899658934535e-01
1.442745537662223342e+03,1.026625975154204617e+00,1.000440733113175718e+00,1.000153849821703744e+00,9.909159214869979193e-01
1.442766350769928522e+03,1.027077921735833899e+00,1.001405918480167134e+00,1.000998994917108753e+00,9.908237173300370459e-01
1.442787163877774674e+03,1.027478609398258413e+00,1.000548477977281303e+00,1.000978889077110745e+00,9.908795223911746053e-01
1.442808038021672701e+03,1.026930394428020588e+00,1.000400401176131604e+00,1.000724480189861598e+00,9.908099543977322288e-01
1.442828851131298734e+03,1.027342237573995565e+00,1.001155319686188427e+00,1.001173052524845453e+00,9.912297986000542238e-01
1.442849664242084145e+03,1.026595421271012221e+00,1.001272883184350038e+00,1.001066528800653499e+00,9.906313899412473312e-01
1.442870538389912099e+03,1.027127797747331872e+00,1.001035205057255295e+00,1.001100836053323562e+00,9.909202543292429111e-01
1.442891351503941678e+03,1.026811305479044201e+00,1.001482725997504097e+00,1.000940005631553387e+00,9.909133160032805865e-01
1.442912164620006024e+03,1.027284311433785513e+00,1.000635345494698569e+00,1.001125176340817102e+00,9.911349830320856924e-01
1.442933038774385523e+03,1.027155308919248222e+00,1.001458894236525454e+00,1.001173001472903223e+00,9.910530571365677721e-01
1.442953851895195839e+03,1.026341766808947842e+00,9.996771852509025447e-01,1.000156967810530650e+00,9.910538870228222663e-01
1.442974665019104805e+03,1.026543994092867118e+00,1.000138730652434527e+00,1.000274426434359931e+00,9.908189759015442188e-01
1.442995539181362346e+03,1.027681463198899969e+00,1.001745863288464822e+00,1.001521409289345854e+00,9.914540562177709404e-01
1.443016352310861066e+03,1.026851290947296880e+00,1.001569086596126867e+00,1.001182341456676728e+00,9.911362335651506816e-01
1.443037165443222875e+03,1.026765764634306688e+00,9.999813373921582205e-01,1.000376741587576612e+00,9.914581844118558474e-01
1.443058039614511927e+03,1.027147189357762391e+00,1.001236961699146111e+00,1.001245959298408650e+00,9.913892014239000794e-01
1.443078852752985995e+03,1.027130547906015545e+00,1.001653882031718013e+00,1.001364426827759946e+00,9.912515444018443755e-01
1.443099665893683550e+03,1.026360731954181871e+00,9.999351404072289728e-01,1.000001907334916451e+00,9.906875797993620614e-01
1.443120540073017764e+03,1.025814941515476253e+00,9.998147424598097244e-01,1.000008385358862384e+00,9.910684691071705021e-01
1.443141353219089297e+03,1.026648075442824881e+00,1.000642425175395589e+00,1.000731783645081086e+00,9.914763250400547845e-01
1.443162166367298823e+03,1.026468192501902799e+00,9.993325267901987941e-01,1.000136422736543462e+00,9.910903457581606846e-01
1.443183040553494038e+03,1.026116067746610128e+00,1.000718606044347148e+00,1.000737823123802883e+00,9.913366667531589016e-01
1.443203853705191023e+03,1.026912778882769439e+00,1.001144822245451094e+00,1.001385833650067614e+00,9.916281378426679005e-01
1.443224666858648106e+03,1.026524340184114426e+00,1.001296716851148627e+00,1.001128883295472116e+00,9.918370519130738083e-01
1.443245541048712994e+03,1.026170041123582788e+00,1.000526766447054738e+00,1.000420640458039578e+00,9.916245743516021172e-01
1.443266354203771925e+03,1.025806767473310011e+00,9.995912351460085610e-01,9.996684883036062175e-01,9.915573908608728004e-01
1.443287167359118257e+03,1.026146555748105316e+00,1.000715717003491934e+00,1.000554118292536820e+00,9.912507648957668005e-01
1.443308041550037160e+03,1.025688716695813962e+00,9.995751158615977516e-01,9.999282440414405393e-01,9.913247274764734884e-01
1.443328854704923060e+03,1.026327632055202610e+00,1.000298499692251486e+00,1.000714687026036387e+00,9.915918314119079868e-01
1.443349667859545434e+03,1.026463899881684183e+00,1.001521438993792312e+00,1.001505269797365427e+00,9.913230435016544551e-01
1.443370542048274274e+03,1.025897195114420457e+00,1.000848776839978527e+00,1.000895144094831490e+00,9.913712155677362192e-01
1.443391355200513317e+03,1.025999049302064092e+00,1.001323532437780495e+00,1.000783130483376748e+00,9.915530079149759146e-01
1.443412168351152559e+03,1.025837694237218933e+00,1.000573397709765056e+00,1.000668352968663521e+00,9.914209340025846862e-01
1.443433042535549930e+03,1.026511832024012971e+00,1.000765204190513291e+00,1.000909628916277105e+00,9.916474179949218426e-01
1.443453855682315861e+03,1.026099603226309220e+00,1.000760288578663948e+00,1.000609491837665566e+00,9.918959423210990112e-01
